Date,Site ID (new),Chl RFU_mean,Chl RFU_std,Chl ug/L_mean,DO mg/L_mean,DO mg/L_min,DO mg/L_max,DO %_mean,Temp °C_mean,pH_mean,BGA-PC RFU_mean,DO_diel,DO_sat_anomaly,Chl_RFU_night,Sample Site,Chl_from_algae,log_cells,log_biovolume,share_Cyanobacteria,share_Bacillariophyta,Site Code,"NH3-ISE (mg/L), lo-level",NO3+NO2 (mg/L),OP-Phos (mg/L),"log_NH3-ISE (mg/L), lo-level",log_NO3+NO2 (mg/L),log_OP-Phos (mg/L),DO_diel_lag1,DO_diel_lag3,DO_diel_lag7,DO_sat_anomaly_lag1,DO_sat_anomaly_lag3,DO_sat_anomaly_lag7,Temp °C_mean_lag1,Temp °C_mean_lag3,Temp °C_mean_lag7,day_of_year,sin_doy,cos_doy,Chl_proxy,Chl_RFU_best,has_anchor,days_since_anchor,w_RFU,w_proxy,Chl_fused,NPQ_flag,YSI_proxy_ratio,low_bias_flag,DO_Chl_mismatch,anchor_error,anchor_disagree,any_QC_flag,DO mg/L_mean_interp,DO mg/L_mean_is_measured,DO %_mean_interp,DO %_mean_is_measured,Temp °C_mean_interp,Temp °C_mean_is_measured,pH_mean_interp,pH_mean_is_measured,DO_diel_interp,DO_diel_is_measured,DO_sat_anomaly_interp,DO_sat_anomaly_is_measured,DO_diel_interp_lag1,DO_sat_anomaly_interp_lag1,DO_diel_interp_lag3,DO_sat_anomaly_interp_lag3,DO_diel_interp_lag7,DO_sat_anomaly_interp_lag7,Chl_continuous,data_quality,Chl_continuous_lower,Chl_continuous_upper
2018-09-02,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-0.8800122039735356,-0.4749510720670502,,,,,,,,,,,,,,,8.805986733001658,False,99.60729684908789,False,21.71018905472637,False,7.8324046434494194,False,0.037661691542287885,False,-0.39270315091210883,False,0.037661691542287885,-0.39270315091210883,0.037661691542287885,-0.39270315091210883,0.037661691542287885,-0.39270315091210883,4.046503184115477,0.0,2.0232515920577385,6.069754776173216
2018-09-03,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,-0.888057322629493,-0.4597327394521046,,,,,,,,,,,,,,,8.805986733001658,False,99.60729684908789,False,21.71018905472637,False,7.8324046434494194,False,0.037661691542287885,False,-0.39270315091210883,False,0.037661691542287885,-0.39270315091210883,0.037661691542287885,-0.39270315091210883,0.037661691542287885,-0.39270315091210883,4.046503184115477,0.0,2.0232515920577385,6.069754776173216
2018-09-04,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,-0.8958392907349089,-0.44437817810461344,,,,,,,,,,,,,,,8.805986733001658,False,99.60729684908789,False,21.71018905472637,False,7.8324046434494194,False,0.037661691542287885,False,-0.39270315091210883,False,0.037661691542287885,-0.39270315091210883,0.037661691542287885,-0.39270315091210883,0.037661691542287885,-0.39270315091210883,4.046503184115477,0.0,2.0232515920577385,6.069754776173216
2018-09-05,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,-0.9033558023246842,-0.4288919379124841,,,,,,,,,,,,,,,8.805986733001658,False,99.60729684908789,False,21.71018905472637,False,7.8324046434494194,False,0.037661691542287885,False,-0.39270315091210883,False,0.037661691542287885,-0.39270315091210883,0.037661691542287885,-0.39270315091210883,0.037661691542287885,-0.39270315091210883,4.046503184115477,0.0,2.0232515920577385,6.069754776173216
2018-09-06,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,-0.9106046300942162,-0.41327860778290443,,,,,,,,,,,,,,,8.805986733001658,False,99.60729684908789,False,21.71018905472637,False,7.8324046434494194,False,0.037661691542287885,False,-0.39270315091210883,False,0.037661691542287885,-0.39270315091210883,0.037661691542287885,-0.39270315091210883,0.037661691542287885,-0.39270315091210883,4.046503184115477,0.0,2.0232515920577385,6.069754776173216
2018-09-07,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,-0.9175836260593934,-0.3975428142825566,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,0.037661691542287885,-0.39270315091210883,0.037661691542287885,-0.39270315091210883,0.037661691542287885,-0.39270315091210883,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-09-08,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,-0.9242907221930934,-0.3816892202666586,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,0.037661691542287885,-0.39270315091210883,0.037661691542287885,-0.39270315091210883,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-09-09,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,-0.9307239310379793,-0.3657225234972692,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,0.037661691542287885,-0.39270315091210883,0.037661691542287885,-0.39270315091210883,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-09-10,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,-0.9368813462954315,-0.34964745525122826,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,0.037661691542287885,-0.39270315091210883,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-09-11,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,-0.9427611433904206,-0.33346877891818705,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,0.037661691542287885,-0.39270315091210883,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-09-12,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,-0.9483615800121716,-0.31719128858910595,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,0.037661691542287885,-0.39270315091210883,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-09-13,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,-0.9536809966304455,-0.300819807635668,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,0.037661691542287885,-0.39270315091210883,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-09-14,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,-0.9587178169872964,-0.2843591872810036,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-09-15,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,-0.9634705485641486,-0.26781430516217486,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-09-16,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,-0.9679377830240642,-0.25119006388481957,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-09-17,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,-0.9721181966290612,-0.23449138957041052,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-09-18,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261,-0.9760105506323682,-0.21772323039653224,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-09-19,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,-0.9796136916454901,-0.20089055513063528,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-09-20,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,-0.9829265519799822,-0.18399835165767986,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-09-21,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,-0.9859481499638303,-0.1670516255021195,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-09-22,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,-0.9886775902323404,-0.15005539834465262,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-09-23,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,-0.9911140639934546,-0.13301470653419636,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-09-24,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,-0.9932568492674143,-0.11593459959550066,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-09-25,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,-0.9951053111006974,-0.09882013873287211,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-09-26,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,-0.99665890175417,-0.08167639533042288,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-09-27,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,-0.9979171608653922,-0.06450844944931625,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-09-28,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,-0.9988797155850335,-0.04732138832243232,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-09-29,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,-0.9995462806873573,-0.03012030484690836,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-09-30,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,-0.9999166586547379,-0.012910296075008843,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-01,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,-0.9999907397361901,0.004303538296243821,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-02,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,-0.9997685019798909,0.021516097436222233,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-03,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,-0.9992500112396835,0.03872228089217399,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-04,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,-0.9984354211555643,0.05591699010060302,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-05,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,-0.9973249731081555,0.07309512989807776,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-06,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,-0.9959189961471792,0.0902516100310407,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-07,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,-0.994217906893952,0.10738134666416306,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-08,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,-0.9922222094179324,0.12447926388678869,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-09,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,-0.989932495087353,0.141540295217043,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-10,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,-0.9873494423939864,0.15855938510313475,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-11,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,-0.9844738167520923,0.17553149042142777,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-12,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,-0.9813064702716093,0.19245158197082995,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-13,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,-0.9778483415056568,0.20931464596304888,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-14,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,-0.9741004551724206,0.22611568550828803,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-15,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,-0.970063921851507,0.2428497220959358,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-16,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,-0.965739937654855,0.25951179706979943,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-17,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,-0.9611297838723007,0.27609697309746883,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-18,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,-0.9562348265919058,0.2926003356333479,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-19,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,-0.9510565162951536,0.30901699437494723,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-20,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,-0.9455963874271428,0.3253420847119795,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-21,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,-0.9398560579418953,0.341570769167856,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-22,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,-0.9338372288229252,0.35769823883312546,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-23,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296,-0.9275416835791965,0.3737197147904692,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-24,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,-0.9209712877166346,0.38963044953078774,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-25,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,-0.9141279881853337,0.4054257283599973,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-26,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,-0.9070138128026362,0.42110087079608916,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-27,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,-0.8996308696522434,0.4366512319560638,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-28,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,-0.8919813464595487,0.45207220393230374,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-29,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,-0.8840675099433637,0.46735921715800205,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-30,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,-0.8758917051442433,0.48250774176121763,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-10-31,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,-0.867456354729597,0.4975132889071803,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-11-01,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,-0.858763958275803,0.5123714121284235,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-11-02,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,-0.8498170915275277,0.5270777086423724,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-11-03,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,-0.8406184056344783,0.5416278206559811,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-11-04,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308,-0.8311706263658079,0.5560174366570446,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-11-05,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,-0.8214765533024145,0.5702422926917867,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-11-06,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,-0.8115390590073611,0.5842981736283683,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-11-07,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311,-0.8013610881746769,0.5981809144059159,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-11-08,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,-0.7909456567567774,0.6118864012687242,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-11-09,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,-0.780295851070776,0.6254105729852457,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-11-10,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,-0.7694148268839381,0.6387494220515268,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-11-11,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,-0.7583058084785625,0.6518989958787125,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-11-12,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316,-0.7469720876965551,0.6648553979642867,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-11-13,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,-0.7354170229639858,0.6776147890466887,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-11-14,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318,-0.7236440382959123,0.690173388242972,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-11-15,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319,-0.7116566222817751,0.7025274741691566,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-11-16,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,-0.6994583270516471,0.7146733860429608,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-11-17,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,-0.6870527672236675,0.726607524768565,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-11-18,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,-0.6744436188329457,0.7383263540031063,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-11-19,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323,-0.661634618242279,0.749826401204568,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-11-20,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,-0.6486295610349818,0.7611042586607742,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-11-21,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,-0.6354323008901775,0.7721565844991641,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-11-22,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326,-0.622046748440868,0.7829801036770625,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-11-23,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327,-0.6084768701151264,0.7935716089521472,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-11-24,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,-0.594726686960764,0.8039279618328208,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-11-25,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,-0.5808002734538014,0.8140460935082175,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-11-26,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,-0.5667017562911184,0.8239230057575536,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-11-27,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,-0.5524353131676203,0.8335557718385695,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-11-28,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,-0.5380051715382992,0.8429415373547832,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-11-29,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,-0.5234156073655503,0.8520775211013093,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-11-30,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,-0.5086709438521042,0.8609610158889945,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-12-01,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,-0.4937755501599774,0.8695893893466109,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-12-02,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336,-0.4787338401157883,0.8779600847008883,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-12-03,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,-0.4635502709028512,0.8860706215341377,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2018-12-04,BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,-0.4482293417404106,0.893918596519257,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
