date,chlorophyll_a_predicted,confidence_lower,confidence_upper,julian_day,year,band1_red,band2_nir,band4_green
2018-11-07,38.51457955502109,19.247349029750396,53.66937555267495,311,2018,0.0427,0.0662,0.0329
2018-11-08,39.12090399162258,20.680552780555622,53.66937555267495,312,2018,0.03165,0.0942,0.038099999999999995
2018-11-09,38.51457955502109,19.79036550413217,53.66937555267495,313,2018,0.0325,0.1082,0.0307
2018-11-10,41.609056546595866,23.062443051749128,53.66937555267495,314,2018,0.0319,0.096,0.03105
2018-11-11,42.23113412442128,27.170443397313434,53.66937555267495,315,2018,0.03125,0.1261,0.0397
2018-11-12,38.51457955502109,17.623943558023154,51.546881623128186,316,2018,0.027450000000000002,0.068,0.02695
2018-11-15,42.370047959945026,22.659528165772286,53.66937555267495,319,2018,0.0303,0.11599999999999999,0.035699999999999996
2018-11-16,38.51457955502109,21.256108255972098,53.66937555267495,320,2018,0.039,0.11170000000000001,0.03385
2018-11-17,45.4645249515198,25.37258794010655,53.66937555267495,321,2018,0.02105,0.10055,0.028749999999999998
2018-11-18,38.51457955502109,20.680552780555622,53.66937555267495,322,2018,0.0402,0.09720000000000001,0.0425
2018-11-19,38.51457955502109,19.856277420418543,53.66937555267495,323,2018,0.02525,0.08165,0.02775
2018-11-20,46.225516364868966,24.670170451012826,53.66937555267495,324,2018,0.0343,0.1562,0.0421
2018-11-24,38.51457955502109,23.34195395664617,53.66937555267495,328,2018,0.0458,0.1002,0.0431
2018-12-03,35.119595323513806,11.360047659488975,49.20096727994494,337,2018,0.0329,0.0396,0.0268
2018-12-04,38.51457955502109,20.582348277379566,53.66937555267495,338,2018,0.0353,0.1262,0.03475
2018-12-05,38.51457955502109,19.313359327926257,53.66937555267495,339,2018,0.029150000000000002,0.0844,0.0285
2018-12-06,41.37317974519097,22.436287773759958,53.66937555267495,340,2018,0.0438,0.1454,0.04705
2018-12-13,38.51457955502109,23.471344622937004,53.66937555267495,347,2018,0.05345,0.19165,0.05375
2018-12-31,38.51457955502109,23.420099226769562,53.66937555267495,365,2018,0.0454,0.2157,0.04455
2019-01-01,38.51457955502109,19.79036550413217,53.66937555267495,1,2019,0.0261,0.0632,0.028
2019-01-02,38.51457955502109,23.42356852712271,53.66937555267495,2,2019,0.0519,0.1461,0.0536
2019-01-12,41.609056546595866,23.393612554889884,53.66937555267495,12,2019,0.023649999999999997,0.06365,0.02625
2019-01-13,38.51457955502109,19.578518532891152,51.546881623128186,13,2019,0.0301,0.0881,0.028949999999999997
2019-01-14,41.37317974519097,23.963912903977004,53.66937555267495,14,2019,0.0438,0.11044999999999999,0.0475
2019-01-24,38.51457955502109,23.471344622937007,53.66937555267495,24,2019,0.13645000000000002,0.27745,0.13685
2019-01-25,41.37317974519097,23.90798464525165,53.66937555267495,25,2019,0.039099999999999996,0.12054999999999999,0.04305
2019-01-29,38.51457955502109,19.578518532891152,53.66937555267495,29,2019,0.0379,0.08929999999999999,0.03685
2019-01-30,38.51457955502109,22.287416742253136,53.66937555267495,30,2019,0.048600000000000004,0.14984999999999998,0.045450000000000004
2019-01-31,38.51457955502109,19.578518532891152,53.66937555267495,31,2019,0.039099999999999996,0.0907,0.03635
2019-03-02,38.51457955502109,23.34195395664617,53.66937555267495,61,2019,0.0418,0.194,0.0405
2019-03-03,38.51457955502109,23.471344622937007,53.66937555267495,62,2019,0.1375,0.2485,0.13835
2019-03-04,45.669861022774,23.441455874097056,53.66937555267495,63,2019,0.19,0.3431,0.2296
2019-03-14,46.225516364868966,34.98910860051609,53.66937555267495,73,2019,0.0353,0.2421,0.0486
2019-03-17,23.69565142944657,15.625936641094096,36.07782509757279,76,2019,0.17,0.1975,0.1921
2019-03-18,47.20401657984554,36.07782509757279,53.66937555267495,77,2019,0.0814,0.2821,0.1003
2019-03-19,35.119595323513806,23.498244496892955,53.66937555267495,78,2019,0.1973,0.2351,0.2032
2019-03-24,42.370047959945026,23.391704915371612,53.66937555267495,83,2019,0.0403,0.0933,0.042800000000000005
2019-03-30,46.225516364868966,22.609777207046843,53.66937555267495,89,2019,0.026750000000000003,0.0989,0.038
2019-04-18,45.4645249515198,30.998566198630833,53.66937555267495,108,2019,0.024,0.11155000000000001,0.03775
2019-04-24,45.94768869382148,31.011535188502123,53.66937555267495,114,2019,0.0274,0.1324,0.04325
2019-04-26,45.94768869382148,23.358807111668014,53.66937555267495,116,2019,0.023649999999999997,0.10779999999999999,0.0406
2019-04-28,44.70353353817063,26.535487969523896,51.43517141630994,118,2019,0.01825,0.06735,0.036
2019-04-29,46.225516364868966,28.346638653075004,53.66937555267495,119,2019,0.026500000000000003,0.09985,0.0464
2019-04-30,45.669861022774,26.990310622930824,53.66937555267495,120,2019,0.0183,0.0917,0.0318
2019-05-01,46.225516364868966,27.757510695918477,53.66937555267495,121,2019,0.02555,0.1005,0.04445
2019-05-02,45.94768869382148,25.335805971252398,53.66937555267495,122,2019,0.0232,0.07139999999999999,0.040150000000000005
2019-05-03,45.94768869382148,25.37922375597259,53.66937555267495,123,2019,0.022150000000000003,0.07955000000000001,0.039599999999999996
2019-05-04,45.94768869382148,25.67322433370105,53.66937555267495,124,2019,0.025500000000000002,0.0738,0.041550000000000004
2019-05-05,46.086602529345214,24.711309636381568,53.66937555267495,125,2019,0.02905,0.14775,0.0419
2019-05-06,45.94768869382148,24.577926419200665,53.66937555267495,126,2019,0.02385,0.08995,0.04235
2019-05-07,45.94768869382148,22.571233969820657,53.66937555267495,127,2019,0.02885,0.0732,0.0435
2019-05-08,46.225516364868966,38.39274183214868,53.66937555267495,128,2019,0.0329,0.14579999999999999,0.052500000000000005
2019-05-09,46.225516364868966,26.808799880447935,53.66937555267495,129,2019,0.02715,0.13765,0.04075
2019-05-10,45.669861022774,25.37922375597259,53.66937555267495,130,2019,0.0182,0.1149,0.03315
2019-05-11,44.70353353817063,26.990310622930824,53.66937555267495,131,2019,0.018349999999999998,0.07585,0.0341
2019-05-12,46.225516364868966,23.696110368192898,53.66937555267495,132,2019,0.0264,0.1225,0.0445
2019-05-13,46.22551636486896,22.63220026887158,53.66937555267495,133,2019,0.0238,0.1266,0.0393
2019-05-21,46.225516364868966,35.119595323513806,53.66937555267495,141,2019,0.031,0.2673,0.0529
2019-05-23,46.225516364868966,30.79377379362445,53.66937555267495,143,2019,0.034,0.2532,0.046
2019-05-29,45.94768869382148,32.75244508897596,53.66937555267495,149,2019,0.0298,0.13165,0.04355
2019-05-31,45.669861022774,24.98640367421861,53.66937555267495,151,2019,0.0215,0.1392,0.0372
2019-06-01,45.22864815011491,22.446436699588194,53.66937555267495,152,2019,0.04235,0.1219,0.0523
2019-06-02,45.947688693821476,26.946892838210633,53.66937555267495,153,2019,0.0216,0.1391,0.036750000000000005
2019-06-03,44.0901888748557,26.990310622930824,53.66937555267495,154,2019,0.018349999999999998,0.05165,0.0303
2019-06-04,45.947688693821476,26.535487969523896,53.66937555267495,155,2019,0.0179,0.13275,0.03225
2019-06-09,46.225516364868966,35.119595323513806,53.66937555267495,160,2019,0.0307,0.2505,0.053
2019-06-10,46.225516364868966,34.98910860051609,53.66937555267495,161,2019,0.0333,0.1307,0.0486
2019-06-11,44.720999367191595,26.535487969523896,53.66937555267495,162,2019,0.01455,0.1164,0.0316
2019-06-12,43.73720605356726,26.990310622930824,53.66937555267495,163,2019,0.01695,0.07665,0.03345
2019-06-13,45.947688693821476,26.535487969523896,53.66937555267495,164,2019,0.017,0.10865,0.0342
2019-06-14,45.669861022774,25.37922375597259,53.66937555267495,165,2019,0.0186,0.1236,0.035250000000000004
2019-06-15,46.225516364868966,28.146533876645677,53.66937555267495,166,2019,0.02635,0.08910000000000001,0.0426
2019-06-16,45.94768869382148,26.888664658401055,53.66937555267495,167,2019,0.024399999999999998,0.16105,0.042300000000000004
2019-06-17,38.5145795550211,23.441455874097056,53.66937555267495,168,2019,0.061,0.0805,0.0727
2019-06-18,46.22551636486895,25.37922375597259,53.66937555267495,169,2019,0.017,0.1792,0.0335
2019-06-19,44.72099936719161,26.87753707374786,53.66937555267495,170,2019,0.02215,0.09625,0.034949999999999995
2019-06-22,45.186697280472316,25.32283698138111,53.66937555267495,173,2019,0.020900000000000002,0.10105,0.03475
2019-06-23,44.72099936719161,26.990310622930824,50.04237489403546,174,2019,0.01295,0.08814999999999999,0.027299999999999998
2019-06-24,46.225516364868966,29.98299854005021,53.66937555267495,175,2019,0.0345,0.1618,0.047850000000000004
2019-06-26,46.086602529345214,29.922079678614004,53.66937555267495,177,2019,0.0371,0.123,0.052849999999999994
2019-06-28,44.443171696144134,26.990310622930824,53.66937555267495,179,2019,0.0132,0.10819999999999999,0.02485
2019-06-29,46.225516364868966,32.75244508897596,53.66937555267495,180,2019,0.0412,0.201025,0.05885
2019-06-30,44.443171696144134,26.990310622930824,53.66937555267495,181,2019,0.0118,0.1056,0.0248
2019-07-04,45.94768869382148,26.189013286158897,53.66937555267495,185,2019,0.01725,0.1534,0.031149999999999997
2019-07-05,46.086602529345214,24.169402711288146,53.66937555267495,186,2019,0.0237,0.11735000000000001,0.0362
2019-07-08,46.225516364868966,32.40299826617515,53.66937555267495,189,2019,0.0278,0.1196,0.0464
2019-07-13,43.73720605356726,26.903475053490443,53.66937555267495,194,2019,0.017,0.0696,0.0364
2019-07-14,46.225516364868966,23.381023500006968,53.66937555267495,195,2019,0.02505,0.16645,0.04035
2019-07-19,47.43541415135947,32.75244508897596,53.66937555267495,200,2019,0.0325,0.18430000000000002,0.045700000000000005
2019-07-20,45.669861022774,26.990310622930824,53.66937555267495,201,2019,0.0194,0.11085,0.03505
2019-07-21,45.186697280472316,26.990310622930824,53.66937555267495,202,2019,0.021324999999999997,0.10519999999999999,0.03425
2019-07-22,45.80877485829774,25.37922375597259,53.66937555267495,203,2019,0.0166,0.0973,0.030850000000000002
2019-07-24,43.73720605356726,25.37922375597259,53.66937555267495,205,2019,0.01745,0.0769,0.03105
2019-07-25,45.669861022774,26.990310622930824,53.66937555267495,206,2019,0.01595,0.07894999999999999,0.030400000000000003
2019-07-26,46.225516364868966,30.79377379362445,53.66937555267495,207,2019,0.0349,0.1134,0.0468
2019-07-27,44.70353353817063,26.903475053490443,49.20096727994494,208,2019,0.0177,0.0533,0.0366
2019-07-28,42.976372396546516,21.414400290028727,51.546881623128186,209,2019,0.030025,0.09555,0.0437
2019-07-29,45.947688693821476,26.535487969523896,53.66937555267495,210,2019,0.016550000000000002,0.1094,0.03085
2019-07-30,43.73720605356726,26.990310622930824,51.43517141630994,211,2019,0.01755,0.0563,0.03275
2019-07-31,45.94768869382148,26.189013286158897,53.66937555267495,212,2019,0.01865,0.1012,0.03365
2019-08-01,44.70353353817063,26.990310622930824,53.66937555267495,213,2019,0.015,0.09275,0.029400000000000003
2019-08-02,45.669861022774,26.990310622930824,53.66937555267495,214,2019,0.0129,0.1647,0.0232
2019-08-03,45.94768869382148,23.768136889014354,53.66937555267495,215,2019,0.02325,0.12605,0.041499999999999995
2019-08-04,43.07130133181002,30.917098853122866,53.66937555267495,216,2019,0.03725,0.11205000000000001,0.047799999999999995
2019-08-05,46.22551636486895,26.189013286158897,53.66937555267495,217,2019,0.0194,0.1201,0.035750000000000004
2019-08-06,45.325611115996054,25.32283698138111,53.66937555267495,218,2019,0.0223,0.0869,0.03495
2019-08-07,45.947688693821476,25.37922375597259,53.66937555267495,219,2019,0.020900000000000002,0.122,0.03835
2019-08-12,46.225516364868966,25.387715949386973,53.66937555267495,224,2019,0.0245,0.1331,0.0421
2019-08-13,45.186697280472316,26.990310622930824,53.66937555267495,225,2019,0.01875,0.13735,0.031100000000000003
2019-08-14,46.22551636486896,26.535487969523896,53.66937555267495,226,2019,0.0171,0.10405,0.031200000000000002
2019-08-15,44.98136120921811,24.182320836778892,53.66937555267495,227,2019,0.01915,0.1099,0.032850000000000004
2019-08-16,45.94768869382148,25.44019005502351,53.66937555267495,228,2019,0.0187,0.10414999999999999,0.0331
2019-08-17,46.225516364868966,23.890069487116197,53.66937555267495,229,2019,0.0248,0.1159,0.0408
2019-08-18,44.981361209218115,25.37922375597259,53.66937555267495,230,2019,0.019,0.08474999999999999,0.03415
2019-08-19,46.225516364868966,24.638892718251583,53.66937555267495,231,2019,0.0247,0.1704,0.04235
2019-08-22,44.443171696144134,26.990310622930824,53.66937555267495,234,2019,0.018250000000000002,0.1207,0.031
2019-08-23,45.669861022774,26.990310622930824,53.66937555267495,235,2019,0.0126,0.099,0.0231
2019-08-24,45.4645249515198,24.182320836778892,53.66937555267495,236,2019,0.0212,0.09129999999999999,0.03365
2019-08-25,45.669861022774,26.990310622930824,53.66937555267495,237,2019,0.0186,0.09725,0.03215
2019-08-26,44.70353353817063,26.990310622930824,53.66937555267495,238,2019,0.01635,0.11044999999999999,0.02965
2019-08-27,45.325611115996054,25.78048957824638,53.66937555267495,239,2019,0.0207,0.09305,0.03165
2019-08-28,46.225516364868966,22.63220026887158,53.66937555267495,240,2019,0.02675,0.1527,0.042050000000000004
2019-08-30,45.94768869382148,25.44019005502351,53.66937555267495,242,2019,0.01975,0.10400000000000001,0.033
2019-08-31,43.73720605356726,26.990310622930824,51.43517141630994,243,2019,0.014700000000000001,0.06525,0.02675
2019-09-01,41.12589280429418,25.21588324851394,53.66937555267495,244,2019,0.0414,0.09590000000000001,0.05065
2019-09-02,45.186697280472316,26.990310622930824,53.66937555267495,245,2019,0.01785,0.10500000000000001,0.030900000000000004
2019-09-03,44.443171696144134,26.990310622930824,53.66937555267495,246,2019,0.0177,0.0736,0.029249999999999998
2019-09-04,45.4645249515198,25.78048957824638,53.66937555267495,247,2019,0.02465,0.1511,0.0392
2019-09-05,45.4645249515198,24.22086407400508,53.66937555267495,248,2019,0.0217,0.10955000000000001,0.033
2019-09-06,45.4645249515198,26.166796897819943,53.66937555267495,249,2019,0.02,0.10464999999999999,0.0327
2019-09-11,44.70353353817063,26.990310622930824,53.66937555267495,254,2019,0.0206,0.147,0.0332
2019-09-12,44.70353353817063,26.990310622930824,53.66937555267495,255,2019,0.010599999999999998,0.0763,0.01955
2019-09-14,46.225516364868966,23.34195395664617,53.66937555267495,257,2019,0.0307,0.2003,0.0401
2019-09-21,43.476844211540765,26.990310622930824,53.66937555267495,264,2019,0.013525,0.07035,0.0214
2019-09-24,46.225516364868966,23.768136889014354,53.66937555267495,267,2019,0.026,0.1739,0.0402
2019-09-25,44.0901888748557,26.87753707374786,53.66937555267495,268,2019,0.01755,0.0905,0.02565
2019-09-28,32.037237180556744,15.561542027944567,44.437691880953295,271,2019,0.0726,0.0775,0.0946
2019-09-30,45.669861022774,26.990310622930824,53.66937555267495,273,2019,0.0114,0.1184,0.0221
2019-10-01,45.94768869382148,24.22086407400508,53.66937555267495,274,2019,0.0188,0.12045,0.02795
2019-10-05,42.09222028889755,25.21588324851394,53.66937555267495,278,2019,0.0319,0.1128,0.04115
2019-10-06,45.4645249515198,24.22086407400508,53.66937555267495,279,2019,0.024050000000000002,0.1366,0.03715
2019-10-07,44.57335261715738,26.93392384833934,53.66937555267495,280,2019,0.0141,0.08729999999999999,0.0216
2019-10-09,40.99571188328093,23.447598535427105,51.546881623128186,282,2019,0.02095,0.0574,0.03
2019-10-10,44.0901888748557,26.504218272044753,53.66937555267495,283,2019,0.016,0.07535,0.025599999999999998
2019-10-11,40.6541392014844,23.441455874097056,53.66937555267495,284,2019,0.0789,0.246,0.0829
2019-10-14,40.99571188328093,23.393612554889884,53.66937555267495,287,2019,0.016300000000000002,0.0615,0.022
2019-10-24,45.325611115996054,25.7241028036549,53.66937555267495,297,2019,0.02135,0.12375,0.03295
2019-10-27,41.609056546595866,23.393612554889884,53.66937555267495,300,2019,0.02175,0.095,0.0276
2019-10-28,38.51457955502109,19.909688036031913,53.66937555267495,301,2019,0.02815,0.08910000000000001,0.0329
2019-10-29,42.370047959945026,21.37433105062696,53.66937555267495,302,2019,0.03325,0.1074,0.039749999999999994
2019-10-30,44.443171696144134,25.77385376238034,53.66937555267495,303,2019,0.0201,0.0849,0.02565
2019-11-01,41.609056546595866,23.393612554889884,53.66937555267495,305,2019,0.023,0.08365,0.027899999999999998
2019-11-02,45.511989419151554,25.37258794010655,53.66937555267495,306,2019,0.0266,0.1285,0.0315
2019-11-03,46.086602529345214,27.506329917072996,53.66937555267495,307,2019,0.032100000000000004,0.1783,0.0382
2019-11-04,38.5145795550211,19.909688036031913,53.66937555267495,308,2019,0.02765,0.1101,0.03225
2019-11-06,41.47613571798719,24.825987849105545,53.66937555267495,310,2019,0.03155,0.09565,0.0387
2019-11-08,38.51457955502109,23.498244496892955,53.66937555267495,312,2019,0.0545,0.2247,0.0517
2019-11-09,45.669861022774,23.498244496892955,53.66937555267495,313,2019,0.059,0.2856,0.065
2019-11-11,42.859298067433315,23.46034357492353,53.66937555267495,315,2019,0.04155,0.13545000000000001,0.04425
2019-11-13,38.51457955502109,23.498244496892962,53.66937555267495,317,2019,0.0462,0.1172,0.0456
2019-11-16,38.5145795550211,19.247349029750396,53.66937555267495,320,2019,0.0567,0.1831,0.0501
2019-11-20,38.5145795550211,21.675571955064484,53.66937555267495,324,2019,0.03685,0.10805000000000001,0.03965
2019-11-21,38.5145795550211,22.436287773759958,53.66937555267495,325,2019,0.044950000000000004,0.11655000000000001,0.0446
2019-11-22,38.51457955502109,20.52464084333112,53.66937555267495,326,2019,0.032350000000000004,0.08405,0.034
2019-11-23,38.51457955502109,19.247349029750396,53.66937555267495,327,2019,0.065,0.1938,0.0557
2019-11-24,38.51457955502109,19.909688036031913,49.42438769358143,328,2019,0.0152,0.0375,0.0187
2019-11-28,40.61392869296978,20.46429043965962,53.66937555267495,332,2019,0.0663,0.16575,0.0702
2019-11-29,38.51457955502109,23.303410719419986,53.66937555267495,333,2019,0.043,0.08804999999999999,0.04455
2019-11-30,38.51457955502109,23.501233371776948,53.66937555267495,334,2019,0.0531,0.0975,0.0547
2019-12-02,40.759835081876034,23.469850185495005,53.66937555267495,336,2019,0.058300000000000005,0.2265,0.06215
2019-12-03,38.51457955502109,23.498244496892955,53.66937555267495,337,2019,0.0832,0.218,0.0801
2019-12-05,38.51457955502109,21.703966266462434,53.66937555267495,339,2019,0.04265,0.09175,0.0432
2019-12-09,40.6541392014844,23.441455874097056,53.66937555267495,343,2019,0.0838,0.2365,0.0876
2019-12-16,38.51457955502109,21.451417525079332,53.66937555267495,350,2019,0.0366,0.0878,0.0409
2019-12-26,48.596813102120024,36.07782509757279,53.66937555267495,360,2019,0.0602,0.2671,0.0724
2019-12-28,38.51457955502109,19.247349029750396,53.66937555267495,362,2019,0.0526,0.0732,0.042
2020-01-25,38.51457955502109,22.925007889681282,53.66937555267495,25,2020,0.0468,0.078,0.0488
2020-02-10,42.370047959945026,21.62582099633904,53.66937555267495,41,2020,0.0271,0.08574999999999999,0.0336
2020-02-12,42.370047959945026,21.838912462523133,53.66937555267495,43,2020,0.028650000000000002,0.0754,0.03765
2020-02-13,38.51457955502111,23.498244496892955,53.66937555267495,44,2020,0.0566,0.1652,0.0618
2020-02-18,44.70353353817063,26.946892838210633,53.66937555267495,49,2020,0.0201,0.1058,0.0329
2020-02-19,45.186697280472316,26.990310622930824,53.66937555267495,50,2020,0.0156,0.08049999999999999,0.02675
2020-02-20,46.225516364868966,21.451417525079332,53.66937555267495,51,2020,0.031,0.1416,0.0436
2020-02-21,44.0901888748557,26.93392384833934,53.66937555267495,52,2020,0.0187,0.08545,0.028949999999999997
2020-02-22,44.70353353817063,26.87753707374786,53.66937555267495,53,2020,0.0207,0.1065,0.0279
2020-02-25,45.4645249515198,28.892042208277637,53.66937555267495,56,2020,0.0275,0.1045,0.039900000000000005
2020-02-26,43.476844211540765,26.87753707374786,53.66937555267495,57,2020,0.0213,0.0723,0.0328
2020-02-27,46.225516364868966,23.022250750819893,53.66937555267495,58,2020,0.0296,0.12715,0.04105
2020-02-28,41.609056546595866,22.240178284796926,53.66937555267495,59,2020,0.025500000000000002,0.0938,0.03195
2020-03-01,38.51457955502109,22.407893462362008,53.66937555267495,61,2020,0.048049999999999995,0.07565,0.05450000000000001
2020-03-04,41.609056546595866,25.189385222762404,53.66937555267495,64,2020,0.03895,0.11024999999999999,0.0438
2020-03-05,44.981361209218115,25.37922375597259,53.66937555267495,65,2020,0.0213,0.0776,0.031100000000000003
2020-03-09,38.51457955502109,23.441455874097056,53.66937555267495,69,2020,0.0985,0.2023,0.0993
2020-03-10,43.607025132554014,26.93392384833934,53.66937555267495,70,2020,0.0178,0.07415,0.02615
2020-03-12,44.0901888748557,26.87753707374786,53.66937555267495,72,2020,0.02,0.09670000000000001,0.030350000000000002
2020-03-15,44.70353353817063,26.990310622930824,53.66937555267495,75,2020,0.0153,0.0772,0.0263
2020-03-16,46.225516364868966,21.412874287853146,53.66937555267495,76,2020,0.030150000000000003,0.14895,0.04215
2020-03-17,43.476844211540765,26.87753707374786,53.66937555267495,77,2020,0.01685,0.07085,0.02355
2020-03-18,46.225516364868966,21.37433105062696,53.66937555267495,78,2020,0.0322,0.1589,0.044
2020-03-19,44.70353353817063,25.7241028036549,53.66937555267495,79,2020,0.019299999999999998,0.1023,0.027200000000000002
2020-03-20,44.70353353817063,26.87753707374786,53.66937555267495,80,2020,0.0208,0.1368,0.0304
2020-03-21,45.325611115996054,25.7241028036549,53.66937555267495,81,2020,0.019999999999999997,0.0985,0.0304
2020-03-22,44.70353353817063,26.93392384833934,53.66937555267495,82,2020,0.01495,0.08455,0.021949999999999997
2020-04-05,41.37317974519097,22.96271642946823,51.546881623128186,96,2020,0.041,0.07844999999999999,0.04725
2020-04-07,43.476844211540765,25.77385376238034,53.66937555267495,98,2020,0.01965,0.0665,0.027450000000000002
2020-04-08,42.37004795994504,22.474831010986144,53.66937555267495,99,2020,0.04405,0.1374,0.05155
2020-04-09,43.96000795384245,26.87753707374786,53.66937555267495,100,2020,0.018299999999999997,0.06895,0.024550000000000002
2020-04-10,45.4645249515198,25.109745515197012,53.66937555267495,101,2020,0.02725,0.11660000000000001,0.03685
2020-04-11,44.70353353817063,26.93392384833934,53.66937555267495,102,2020,0.01925,0.097,0.0285
2020-04-12,44.851180288204866,25.109745515197012,53.66937555267495,103,2020,0.024399999999999998,0.1253,0.03125
2020-04-13,44.981361209218115,25.37922375597259,53.66937555267495,104,2020,0.019700000000000002,0.10775,0.028950000000000004
2020-04-14,42.370047959945026,22.39689241434853,53.66937555267495,105,2020,0.02595,0.08875,0.032850000000000004
2020-04-16,45.94768869382148,23.604796381555705,53.66937555267495,107,2020,0.0259,0.0765,0.03365
2020-04-17,46.225516364868966,21.412874287853146,53.66937555267495,108,2020,0.02685,0.15545,0.0388
2020-04-19,46.225516364868966,23.34195395664617,53.66937555267495,110,2020,0.0321,0.0996,0.0422
2020-04-20,45.4645249515198,25.32283698138111,53.66937555267495,111,2020,0.02145,0.1011,0.030100000000000002
2020-04-21,46.225516364868966,21.37433105062696,53.66937555267495,112,2020,0.0282,0.0786,0.0375
2020-04-28,46.225516364868966,24.670170451012826,53.66937555267495,119,2020,0.0335,0.1166,0.0418
2020-05-04,44.70353353817063,26.87753707374786,53.66937555267495,125,2020,0.0202,0.0514,0.0277
2020-05-05,45.669861022774,23.441455874097056,53.66937555267495,126,2020,0.1165,0.1857,0.1462
2020-05-07,45.4645249515198,22.571233969820657,53.66937555267495,128,2020,0.0257,0.1042,0.03295
2020-05-08,44.22036979586895,26.93392384833934,53.66937555267495,129,2020,0.01845,0.09340000000000001,0.028499999999999998
2020-05-09,39.727228428224066,19.90488644792339,53.66937555267495,130,2020,0.0349,0.0846,0.0448
2020-05-15,44.981361209218115,25.44019005502351,53.66937555267495,136,2020,0.020649999999999998,0.126,0.034
2020-05-23,44.437691880953295,29.742287662179173,53.66937555267495,144,2020,0.0389,0.0824,0.0526
2020-05-24,46.225516364868966,19.90488644792339,53.66937555267495,145,2020,0.0302,0.1331,0.0443
2020-05-27,44.135129410688954,28.366299142555,53.66937555267495,148,2020,0.03415,0.06609999999999999,0.04665
2020-05-28,45.46452495151979,25.44019005502351,53.66937555267495,149,2020,0.019200000000000002,0.0781,0.032799999999999996
2020-05-29,38.51457955502109,32.946997235744924,53.66937555267495,150,2020,0.0362,0.0752,0.0507
2020-06-01,46.225516364868966,21.37433105062696,53.66937555267495,153,2020,0.02555,0.10025,0.03735
2020-06-02,45.669861022774,26.990310622930824,53.66937555267495,154,2020,0.0177,0.0873,0.0311
2020-06-04,46.22551636486895,26.080665316116967,53.66937555267495,156,2020,0.0225,0.1175,0.0397
2020-06-18,45.94768869382148,29.69665444455299,53.66937555267495,170,2020,0.022,0.1598,0.039099999999999996
2020-06-19,45.669861022774,26.990310622930824,53.66937555267495,171,2020,0.0203,0.1697,0.0344
2020-06-21,44.70353353817063,24.21915367001359,53.66937555267495,173,2020,0.02175,0.1567,0.0344
2020-06-22,44.443171696144134,26.990310622930824,51.43517141630994,174,2020,0.0109,0.0932,0.02255
2020-06-23,43.73720605356726,26.87753707374786,53.66937555267495,175,2020,0.0158,0.0818,0.0244
2020-06-25,45.669861022774,26.990310622930824,53.66937555267495,177,2020,0.015300000000000001,0.10200000000000001,0.02765
2020-06-26,45.80877485829774,25.78048957824638,53.66937555267495,178,2020,0.020249999999999997,0.19505,0.03445
2020-06-27,43.21648236951426,26.990310622930824,53.66937555267495,179,2020,0.0158,0.1214,0.0344
2020-07-02,45.669861022774,26.990310622930824,53.66937555267495,184,2020,0.0175,0.1015,0.030150000000000003
2020-07-03,46.225516364868966,22.609777207046843,53.66937555267495,185,2020,0.026,0.11100000000000002,0.038099999999999995
2020-07-04,45.669861022774,23.768136889014354,53.66937555267495,186,2020,0.022,0.1539,0.0423
2020-07-05,42.46497689520854,30.978017714559073,53.66937555267495,187,2020,0.05555,0.1185,0.06505
2020-07-06,46.225516364868966,38.39274183214868,53.66937555267495,188,2020,0.0314,0.1502,0.0516
2020-07-08,45.947688693821476,25.37922375597259,53.66937555267495,190,2020,0.01565,0.13285,0.02955
2020-07-10,45.94768869382148,26.535487969523896,53.66937555267495,192,2020,0.0179,0.1631,0.031799999999999995
2020-07-11,44.70353353817063,26.990310622930824,53.66937555267495,193,2020,0.016399999999999998,0.1009,0.0296
2020-07-13,45.669861022774,26.990310622930824,53.66937555267495,195,2020,0.017599999999999998,0.1364,0.032
2020-07-14,41.12589280429418,23.44999932948137,51.43517141630994,196,2020,0.02145,0.058550000000000005,0.030150000000000003
2020-07-15,44.443171696144134,26.990310622930824,51.43517141630994,197,2020,0.0106,0.08145,0.02145
2020-07-16,45.669861022774,26.990310622930824,53.66937555267495,198,2020,0.01645,0.13715,0.02885
2020-07-17,45.669861022774,26.903475053490443,53.66937555267495,199,2020,0.0199,0.1291,0.0364
2020-07-18,45.669861022774,26.990310622930824,51.43517141630994,200,2020,0.01465,0.08435,0.0283
2020-07-19,44.981361209218115,24.182320836778892,53.66937555267495,201,2020,0.019,0.07085,0.029650000000000003
2020-07-20,45.669861022774,26.990310622930824,53.66937555267495,202,2020,0.01855,0.12895,0.033949999999999994
2020-07-21,46.225516364868966,32.89144119707027,53.66937555267495,203,2020,0.033549999999999996,0.14265,0.04815
2020-07-22,45.669861022774,26.0269003858009,53.66937555267495,204,2020,0.01865,0.123,0.035750000000000004
2020-07-23,45.186697280472316,26.990310622930824,53.66937555267495,205,2020,0.0189,0.15095,0.03145
2020-07-24,45.669861022774,26.903475053490443,53.66937555267495,206,2020,0.022,0.1719,0.0362
2020-07-25,46.22551636486896,26.990310622930824,53.66937555267495,207,2020,0.01165,0.0854,0.02435
2020-07-26,45.669861022774,26.990310622930824,53.66937555267495,208,2020,0.01645,0.08545,0.029699999999999997
2020-07-27,46.22551636486894,23.768136889014354,53.66937555267495,209,2020,0.0225,0.2115,0.0417
