datetime,date,chlorophyll_ugL,sensor
10/6/14,10/6/14,65.4082043,MODIS-Aqua
10/7/14,10/7/14,46.56478745,MODIS-Terra
10/7/14,10/7/14,39.2889594,MODIS-Aqua
10/8/14,10/8/14,39.52737255,MODIS-Aqua
10/9/14,10/9/14,48.51739393,MODIS-Aqua
10/9/14,10/9/14,62.93137216,MODIS-Terra
10/10/14,10/10/14,28.2508426,MODIS-Aqua
10/11/14,10/11/14,36.9135874,MODIS-Aqua
10/12/14,10/12/14,36.15382979,MODIS-Aqua
10/16/14,10/16/14,72.00503905,MODIS-Aqua
10/19/14,10/19/14,27.22331443,MODIS-Aqua
10/19/14,10/19/14,51.16899411,MODIS-Terra
10/27/14,10/27/14,29.48735956,MODIS-Terra
11/7/14,11/7/14,14.15426308,MODIS-Aqua
11/10/14,11/10/14,10.00381799,MODIS-Terra
11/10/14,11/10/14,72.53062515,MODIS-Aqua
11/11/14,11/11/14,8.259400674,MODIS-Aqua
11/11/14,11/11/14,18.2610968,MODIS-Terra
11/12/14,11/12/14,11.15376866,MODIS-Aqua
11/12/14,11/12/14,23.97762728,MODIS-Terra
11/15/14,11/15/14,11.7969113,MODIS-Terra
11/15/14,11/15/14,43.15554873,MODIS-Aqua
11/16/14,11/16/14,14.69145518,MODIS-Terra
11/16/14,11/16/14,20.89981863,MODIS-Aqua
11/17/14,11/17/14,12.96825227,MODIS-Terra
11/17/14,11/17/14,11.64898298,MODIS-Aqua
11/30/14,11/30/14,17.90301678,MODIS-Aqua
11/30/14,11/30/14,18.29220432,MODIS-Terra
12/3/14,12/3/14,13.50414545,MODIS-Terra
12/14/14,12/14/14,17.16869156,MODIS-Terra
12/22/14,12/22/14,12.21450871,MODIS-Aqua
12/22/14,12/22/14,16.16336387,MODIS-Terra
12/30/14,12/30/14,14.3935982,MODIS-Aqua
12/30/14,12/30/14,6.050404103,MODIS-Terra
12/31/14,12/31/14,15.91798177,MODIS-Terra
12/31/14,12/31/14,10.93385525,MODIS-Aqua
1/1/15,1/1/15,15.84179155,MODIS-Terra
1/1/15,1/1/15,19.91276968,MODIS-Aqua
1/2/15,1/2/15,14.08347229,MODIS-Terra
1/2/15,1/2/15,15.04466375,MODIS-Aqua
1/7/15,1/7/15,33.80562027,MODIS-Terra
1/7/15,1/7/15,13.36928342,MODIS-Aqua
1/8/15,1/8/15,13.60450208,MODIS-Terra
1/9/15,1/9/15,11.45202384,MODIS-Terra
1/13/15,1/13/15,7.849592795,MODIS-Terra
1/13/15,1/13/15,12.40933813,MODIS-Aqua
1/21/15,1/21/15,17.03340097,MODIS-Aqua
1/24/15,1/24/15,15.19293088,MODIS-Aqua
1/24/15,1/24/15,11.78494468,MODIS-Terra
1/25/15,1/25/15,12.6078977,MODIS-Terra
1/25/15,1/25/15,18.49016757,MODIS-Aqua
1/26/15,1/26/15,26.10795272,MODIS-Terra
1/28/15,1/28/15,18.21264689,MODIS-Aqua
1/29/15,1/29/15,9.845836792,MODIS-Terra
1/30/15,1/30/15,25.09441476,MODIS-Aqua
1/30/15,1/30/15,26.54478219,MODIS-Terra
1/31/15,1/31/15,12.1957458,MODIS-Aqua
1/31/15,1/31/15,14.77008047,MODIS-Terra
2/14/15,2/14/15,12.21544968,MODIS-Terra
2/16/15,2/16/15,46.65697277,MODIS-Terra
2/16/15,2/16/15,20.83846857,MODIS-Aqua
2/17/15,2/17/15,40.02151437,MODIS-Aqua
2/18/15,2/18/15,28.13894082,MODIS-Aqua
2/19/15,2/19/15,36.35901797,MODIS-Aqua
2/21/15,2/21/15,11.81758831,MODIS-Aqua
2/22/15,2/22/15,25.61866763,MODIS-Aqua
2/22/15,2/22/15,26.00995419,MODIS-Terra
2/23/15,2/23/15,36.87776928,MODIS-Terra
2/23/15,2/23/15,39.30541187,MODIS-Aqua
2/24/15,2/24/15,9.059736594,MODIS-Aqua
2/28/15,2/28/15,30.64356208,MODIS-Terra
2/28/15,2/28/15,42.0044076,MODIS-Aqua
3/1/15,3/1/15,36.58918633,MODIS-Terra
3/1/15,3/1/15,19.75310707,MODIS-Aqua
3/2/15,3/2/15,30.78296032,MODIS-Terra
3/3/15,3/3/15,18.86998598,MODIS-Aqua
3/3/15,3/3/15,29.27010462,MODIS-Terra
3/4/15,3/4/15,30.33276957,MODIS-Terra
3/4/15,3/4/15,19.5782655,MODIS-Aqua
3/5/15,3/5/15,17.43980599,MODIS-Aqua
3/7/15,3/7/15,27.70224406,MODIS-Terra
3/7/15,3/7/15,22.95466242,MODIS-Aqua
3/8/15,3/8/15,27.77968026,MODIS-Terra
3/8/15,3/8/15,31.50764618,MODIS-Aqua
3/9/15,3/9/15,44.01582936,MODIS-Aqua
3/9/15,3/9/15,24.11411781,MODIS-Terra
3/12/15,3/12/15,26.21421194,MODIS-Aqua
3/16/15,3/16/15,28.22576928,MODIS-Aqua
3/18/15,3/18/15,38.47431541,MODIS-Terra
3/18/15,3/18/15,33.32538134,MODIS-Aqua
3/26/15,3/26/15,28.03492656,MODIS-Aqua
3/26/15,3/26/15,32.84594462,MODIS-Terra
3/27/15,3/27/15,24.40688927,MODIS-Aqua
3/27/15,3/27/15,26.5262311,MODIS-Terra
3/29/15,3/29/15,37.82665799,MODIS-Aqua
3/29/15,3/29/15,16.72960195,MODIS-Terra
4/9/15,4/9/15,40.07297011,MODIS-Terra
4/12/15,4/12/15,27.17143383,MODIS-Aqua
4/12/15,4/12/15,22.17558626,MODIS-Terra
4/15/15,4/15/15,32.76268201,MODIS-Aqua
4/15/15,4/15/15,19.92107408,MODIS-Terra
4/16/15,4/16/15,47.20358856,MODIS-Terra
4/16/15,4/16/15,46.01661729,MODIS-Aqua
4/17/15,4/17/15,30.60766169,MODIS-Terra
4/17/15,4/17/15,21.8482249,MODIS-Aqua
4/18/15,4/18/15,31.61778451,MODIS-Terra
4/18/15,4/18/15,24.95843183,MODIS-Aqua
4/19/15,4/19/15,24.45830053,MODIS-Aqua
4/20/15,4/20/15,27.0012803,MODIS-Terra
4/20/15,4/20/15,20.0931912,MODIS-Aqua
4/22/15,4/22/15,29.68905882,MODIS-Terra
4/22/15,4/22/15,31.39046349,MODIS-Aqua
4/27/15,4/27/15,26.63035577,MODIS-Aqua
4/27/15,4/27/15,46.07335638,MODIS-Terra
4/30/15,4/30/15,25.49284387,MODIS-Aqua
4/30/15,4/30/15,22.48792244,MODIS-Terra
5/2/15,5/2/15,38.79272159,MODIS-Terra
5/2/15,5/2/15,24.31930123,MODIS-Aqua
5/3/15,5/3/15,23.80445258,MODIS-Terra
5/3/15,5/3/15,26.53360139,MODIS-Aqua
5/4/15,5/4/15,25.72944385,MODIS-Terra
5/4/15,5/4/15,22.55120556,MODIS-Aqua
5/5/15,5/5/15,41.2488401,MODIS-Aqua
5/7/15,5/7/15,36.50861049,MODIS-Terra
5/7/15,5/7/15,27.35366985,MODIS-Aqua
5/8/15,5/8/15,21.52215706,MODIS-Aqua
5/8/15,5/8/15,28.25014945,MODIS-Terra
5/9/15,5/9/15,31.32095183,MODIS-Terra
5/9/15,5/9/15,23.67437426,MODIS-Aqua
5/18/15,5/18/15,32.76272498,MODIS-Terra
5/25/15,5/25/15,27.53219793,MODIS-Terra
5/26/15,5/26/15,30.67678308,MODIS-Terra
5/26/15,5/26/15,28.76325366,MODIS-Aqua
5/27/15,5/27/15,48.17686735,MODIS-Terra
5/27/15,5/27/15,61.36736603,MODIS-Aqua
5/28/15,5/28/15,25.36159531,MODIS-Terra
5/28/15,5/28/15,11.042943,MODIS-Aqua
5/29/15,5/29/15,37.94430343,MODIS-Terra
5/30/15,5/30/15,12.93393741,MODIS-Aqua
5/30/15,5/30/15,21.65321604,MODIS-Terra
6/4/15,6/4/15,18.52635475,MODIS-Terra
6/4/15,6/4/15,38.47754442,MODIS-Aqua
6/5/15,6/5/15,34.86542246,MODIS-Aqua
6/5/15,6/5/15,42.73590927,MODIS-Terra
6/6/15,6/6/15,15.97755151,MODIS-Terra
6/7/15,6/7/15,52.98853445,MODIS-Terra
6/7/15,6/7/15,36.59480064,MODIS-Aqua
6/8/15,6/8/15,41.66680101,MODIS-Terra
6/8/15,6/8/15,43.07085152,MODIS-Aqua
6/10/15,6/10/15,41.40171305,MODIS-Terra
6/10/15,6/10/15,32.99068515,MODIS-Aqua
6/11/15,6/11/15,35.98361204,MODIS-Terra
6/11/15,6/11/15,42.04852107,MODIS-Aqua
6/12/15,6/12/15,42.75333769,MODIS-Terra
6/12/15,6/12/15,35.4349852,MODIS-Aqua
6/13/15,6/13/15,18.52889128,MODIS-Terra
6/13/15,6/13/15,13.23394455,MODIS-Aqua
6/14/15,6/14/15,36.95642037,MODIS-Terra
6/14/15,6/14/15,36.33315515,MODIS-Aqua
6/15/15,6/15/15,21.77738172,MODIS-Aqua
6/16/15,6/16/15,30.60427598,MODIS-Terra
6/17/15,6/17/15,31.1776802,MODIS-Terra
6/17/15,6/17/15,24.33303402,MODIS-Aqua
6/18/15,6/18/15,30.20477851,MODIS-Terra
6/18/15,6/18/15,36.52141089,MODIS-Aqua
6/19/15,6/19/15,24.06072522,MODIS-Terra
6/20/15,6/20/15,8.227040787,MODIS-Aqua
6/22/15,6/22/15,17.70492326,MODIS-Terra
6/22/15,6/22/15,14.65881045,MODIS-Aqua
6/23/15,6/23/15,26.91405541,MODIS-Aqua
6/24/15,6/24/15,30.32652095,MODIS-Terra
6/25/15,6/25/15,49.07297065,MODIS-Terra
6/25/15,6/25/15,39.89550219,MODIS-Aqua
6/26/15,6/26/15,37.48645783,MODIS-Aqua
6/26/15,6/26/15,45.14660999,MODIS-Terra
6/29/15,6/29/15,9.422227782,MODIS-Aqua
6/29/15,6/29/15,13.75562161,MODIS-Terra
6/30/15,6/30/15,44.94935037,MODIS-Terra
6/30/15,6/30/15,28.35564567,MODIS-Aqua
7/1/15,7/1/15,18.02526903,MODIS-Terra
7/2/15,7/2/15,26.88981472,MODIS-Aqua
7/2/15,7/2/15,35.18993966,MODIS-Terra
7/3/15,7/3/15,24.80792109,MODIS-Aqua
7/3/15,7/3/15,34.91869906,MODIS-Terra
7/5/15,7/5/15,16.04529289,MODIS-Aqua
7/5/15,7/5/15,33.51778981,MODIS-Terra
7/6/15,7/6/15,32.12254855,MODIS-Aqua
7/6/15,7/6/15,34.05895269,MODIS-Terra
7/8/15,7/8/15,11.07615587,MODIS-Terra
7/8/15,7/8/15,13.53769792,MODIS-Aqua
7/12/15,7/12/15,44.34671408,MODIS-Aqua
7/14/15,7/14/15,43.54569719,MODIS-Terra
7/14/15,7/14/15,29.12818173,MODIS-Aqua
7/15/15,7/15/15,10.59228764,MODIS-Aqua
7/15/15,7/15/15,16.20007966,MODIS-Terra
7/16/15,7/16/15,27.12596355,MODIS-Terra
7/16/15,7/16/15,20.83846857,MODIS-Aqua
7/17/15,7/17/15,22.75779948,MODIS-Terra
7/17/15,7/17/15,21.90326034,MODIS-Aqua
7/18/15,7/18/15,27.59529932,MODIS-Terra
7/18/15,7/18/15,23.73634123,MODIS-Aqua
7/19/15,7/19/15,37.84101651,MODIS-Terra
7/19/15,7/19/15,65.90855991,MODIS-Aqua
7/20/15,7/20/15,37.02535233,MODIS-Aqua
7/20/15,7/20/15,25.57359526,MODIS-Terra
7/21/15,7/21/15,28.04864792,MODIS-Terra
7/21/15,7/21/15,20.2203605,MODIS-Aqua
7/22/15,7/22/15,30.28500921,MODIS-Aqua
7/22/15,7/22/15,21.30463803,MODIS-Terra
7/23/15,7/23/15,27.9921941,MODIS-Terra
7/23/15,7/23/15,23.39252454,MODIS-Aqua
7/24/15,7/24/15,10.36320036,MODIS-Aqua
7/24/15,7/24/15,13.93463526,MODIS-Terra
7/28/15,7/28/15,48.15068776,MODIS-Terra
7/28/15,7/28/15,40.31955988,MODIS-Aqua
7/29/15,7/29/15,59.42616301,MODIS-Aqua
7/29/15,7/29/15,24.43921618,MODIS-Terra
7/30/15,7/30/15,22.72149499,MODIS-Terra
7/30/15,7/30/15,25.76906592,MODIS-Aqua
7/31/15,7/31/15,39.15728822,MODIS-Terra
7/31/15,7/31/15,20.34429785,MODIS-Aqua
8/1/15,8/1/15,26.16101827,MODIS-Aqua
8/4/15,8/4/15,21.22265323,MODIS-Aqua
8/4/15,8/4/15,24.43921618,MODIS-Terra
8/5/15,8/5/15,17.40546044,MODIS-Aqua
8/5/15,8/5/15,30.21284121,MODIS-Terra
8/6/15,8/6/15,22.06288513,MODIS-Aqua
8/6/15,8/6/15,51.65110803,MODIS-Terra
8/7/15,8/7/15,24.56132935,MODIS-Aqua
8/7/15,8/7/15,23.81471391,MODIS-Terra
8/8/15,8/8/15,27.18235452,MODIS-Terra
8/8/15,8/8/15,28.42584545,MODIS-Aqua
8/11/15,8/11/15,18.69030251,MODIS-Terra
8/12/15,8/12/15,21.42288447,MODIS-Aqua
8/12/15,8/12/15,24.59503264,MODIS-Terra
8/13/15,8/13/15,19.47236425,MODIS-Aqua
8/13/15,8/13/15,32.7179405,MODIS-Terra
8/15/15,8/15/15,21.88208385,MODIS-Terra
8/15/15,8/15/15,39.23955425,MODIS-Aqua
8/16/15,8/16/15,41.29106304,MODIS-Terra
8/16/15,8/16/15,23.60924557,MODIS-Aqua
8/17/15,8/17/15,18.6517983,MODIS-Aqua
8/17/15,8/17/15,21.80771004,MODIS-Terra
8/18/15,8/18/15,31.38486828,MODIS-Aqua
8/18/15,8/18/15,31.68292439,MODIS-Terra
8/19/15,8/19/15,18.20208701,MODIS-Aqua
8/19/15,8/19/15,31.78265042,MODIS-Terra
8/20/15,8/20/15,20.55504258,MODIS-Aqua
8/20/15,8/20/15,23.99083764,MODIS-Terra
8/21/15,8/21/15,21.70355488,MODIS-Terra
8/21/15,8/21/15,38.12096747,MODIS-Aqua
8/22/15,8/22/15,34.81054404,MODIS-Aqua
8/22/15,8/22/15,19.3555263,MODIS-Terra
8/23/15,8/23/15,5.675192503,MODIS-Aqua
8/24/15,8/24/15,20.67506977,MODIS-Aqua
8/25/15,8/25/15,28.91720128,MODIS-Aqua
8/25/15,8/25/15,15.22338691,MODIS-Terra
8/26/15,8/26/15,11.8603686,MODIS-Aqua
8/26/15,8/26/15,62.82608213,MODIS-Terra
8/27/15,8/27/15,41.5813138,MODIS-Terra
8/31/15,8/31/15,22.95069862,MODIS-Aqua
8/31/15,8/31/15,55.30592596,MODIS-Terra
9/1/15,9/1/15,24.66547554,MODIS-Aqua
9/1/15,9/1/15,29.32877732,MODIS-Terra
9/3/15,9/3/15,19.10695705,MODIS-Terra
9/3/15,9/3/15,195.8160541,MODIS-Aqua
9/7/15,9/7/15,31.52339191,MODIS-Aqua
9/7/15,9/7/15,22.16733123,MODIS-Terra
9/8/15,9/8/15,34.89080049,MODIS-Terra
9/8/15,9/8/15,24.17975914,MODIS-Aqua
9/9/15,9/9/15,15.61418035,MODIS-Aqua
9/9/15,9/9/15,34.93180975,MODIS-Terra
9/10/15,9/10/15,24.48516661,MODIS-Terra
9/10/15,9/10/15,34.19554795,MODIS-Aqua
9/11/15,9/11/15,28.85325759,MODIS-Aqua
9/11/15,9/11/15,34.90869019,MODIS-Terra
9/12/15,9/12/15,44.46809249,MODIS-Aqua
9/12/15,9/12/15,23.12375828,MODIS-Terra
9/18/15,9/18/15,18.38371613,MODIS-Aqua
9/18/15,9/18/15,26.33421857,MODIS-Terra
9/19/15,9/19/15,30.91260108,MODIS-Aqua
9/19/15,9/19/15,23.56189201,MODIS-Terra
9/20/15,9/20/15,50.6271405,MODIS-Terra
9/21/15,9/21/15,71.84505577,MODIS-Terra
9/21/15,9/21/15,30.9801119,MODIS-Aqua
9/22/15,9/22/15,20.28581774,MODIS-Aqua
9/23/15,9/23/15,27.49705947,MODIS-Aqua
9/23/15,9/23/15,28.46663838,MODIS-Terra
9/24/15,9/24/15,18.13418281,MODIS-Aqua
9/25/15,9/25/15,21.66135795,MODIS-Terra
9/27/15,9/27/15,16.0942595,MODIS-Aqua
9/27/15,9/27/15,32.98608199,MODIS-Terra
9/28/15,9/28/15,29.8700083,MODIS-Aqua
9/28/15,9/28/15,34.90869019,MODIS-Terra
9/29/15,9/29/15,17.00223,MODIS-Aqua
9/29/15,9/29/15,30.54058727,MODIS-Terra
9/30/15,9/30/15,26.94255523,MODIS-Terra
10/1/15,10/1/15,12.40814877,MODIS-Aqua
10/1/15,10/1/15,27.56529058,MODIS-Terra
10/2/15,10/2/15,23.35061236,MODIS-Aqua
10/2/15,10/2/15,19.75513139,MODIS-Terra
10/3/15,10/3/15,36.63590283,MODIS-Aqua
10/4/15,10/4/15,25.8083578,MODIS-Terra
10/5/15,10/5/15,36.52882713,MODIS-Aqua
10/5/15,10/5/15,35.70730278,MODIS-Terra
10/11/15,10/11/15,22.59916839,MODIS-Aqua
10/11/15,10/11/15,49.4234243,MODIS-Terra
10/12/15,10/12/15,72.86349013,MODIS-Terra
10/12/15,10/12/15,21.59160482,MODIS-Aqua
10/13/15,10/13/15,17.45759305,MODIS-Aqua
10/13/15,10/13/15,46.81050963,MODIS-Terra
10/14/15,10/14/15,12.40384058,MODIS-Aqua
10/14/15,10/14/15,35.44111409,MODIS-Terra
10/20/15,10/20/15,20.4832035,MODIS-Aqua
10/20/15,10/20/15,17.39611789,MODIS-Terra
10/22/15,10/22/15,33.04336445,MODIS-Terra
10/22/15,10/22/15,8.214618167,MODIS-Aqua
10/26/15,10/26/15,54.75262458,MODIS-Aqua
11/4/15,11/4/15,60.48463859,MODIS-Aqua
11/6/15,11/6/15,13.39988647,MODIS-Terra
11/6/15,11/6/15,14.23810398,MODIS-Aqua
11/20/15,11/20/15,14.98402116,MODIS-Terra
11/21/15,11/21/15,17.29747243,MODIS-Terra
11/21/15,11/21/15,10.02517591,MODIS-Aqua
11/23/15,11/23/15,17.62077394,MODIS-Aqua
11/23/15,11/23/15,29.89697071,MODIS-Terra
11/25/15,11/25/15,13.52614011,MODIS-Terra
11/25/15,11/25/15,14.51321907,MODIS-Aqua
11/26/15,11/26/15,11.03647713,MODIS-Terra
11/26/15,11/26/15,16.0562661,MODIS-Aqua
11/27/15,11/27/15,13.20217484,MODIS-Aqua
11/27/15,11/27/15,10.52130955,MODIS-Terra
11/28/15,11/28/15,15.44289643,MODIS-Aqua
11/28/15,11/28/15,16.6612418,MODIS-Terra
11/29/15,11/29/15,12.95350687,MODIS-Terra
11/29/15,11/29/15,17.16209848,MODIS-Aqua
12/1/15,12/1/15,15.79229856,MODIS-Aqua
12/1/15,12/1/15,14.01597776,MODIS-Terra
12/31/15,12/31/15,2.477781816,MODIS-Aqua
12/31/15,12/31/15,10.43703527,MODIS-Terra
1/1/16,1/1/16,12.02294653,MODIS-Aqua
1/1/16,1/1/16,17.54419236,MODIS-Terra
1/2/16,1/2/16,8.523489178,MODIS-Terra
1/2/16,1/2/16,7.198508176,MODIS-Aqua
1/8/16,1/8/16,10.0793172,MODIS-Terra
1/8/16,1/8/16,12.99489064,MODIS-Aqua
1/10/16,1/10/16,14.80741446,MODIS-Terra
1/10/16,1/10/16,10.70538882,MODIS-Aqua
1/22/16,1/22/16,11.3795488,MODIS-Aqua
1/25/16,1/25/16,12.34660908,MODIS-Terra
1/25/16,1/25/16,22.43392911,MODIS-Aqua
1/27/16,1/27/16,10.55075364,MODIS-Terra
2/7/16,2/7/16,20.24883397,MODIS-Terra
2/7/16,2/7/16,23.9922116,MODIS-Aqua
2/8/16,2/8/16,27.14387173,MODIS-Aqua
2/8/16,2/8/16,21.63489988,MODIS-Terra
2/9/16,2/9/16,18.75964599,MODIS-Terra
2/25/16,2/25/16,34.75845985,MODIS-Aqua
3/3/16,3/3/16,49.60819583,MODIS-Aqua
3/17/16,3/17/16,49.04966506,MODIS-Terra
3/17/16,3/17/16,53.36384297,MODIS-Aqua
3/19/16,3/19/16,51.9063026,MODIS-Terra
3/29/16,3/29/16,54.49657577,MODIS-Terra
3/30/16,3/30/16,157.9916166,MODIS-Terra
3/30/16,3/30/16,52.59361699,MODIS-Aqua
3/31/16,3/31/16,67.42567207,MODIS-Terra
3/31/16,3/31/16,73.70566387,MODIS-Aqua
4/1/16,4/1/16,97.1566907,MODIS-Terra
4/1/16,4/1/16,57.01991394,MODIS-Aqua
4/2/16,4/2/16,59.24888742,MODIS-Terra
4/6/16,4/6/16,52.19426221,MODIS-Terra
4/7/16,4/7/16,60.69137512,MODIS-Terra
4/7/16,4/7/16,77.11120618,MODIS-Aqua
4/8/16,4/8/16,87.81448496,MODIS-Terra
4/8/16,4/8/16,56.9342226,MODIS-Aqua
4/9/16,4/9/16,29.19209039,MODIS-Terra
4/10/16,4/10/16,69.1599921,MODIS-Aqua
4/10/16,4/10/16,104.6020719,MODIS-Terra
4/11/16,4/11/16,51.53409922,MODIS-Terra
4/11/16,4/11/16,57.06731583,MODIS-Aqua
4/16/16,4/16/16,57.69139438,MODIS-Terra
4/17/16,4/17/16,49.9321129,MODIS-Aqua
4/17/16,4/17/16,44.47496815,MODIS-Terra
4/18/16,4/18/16,23.06386,MODIS-Aqua
4/18/16,4/18/16,33.53352809,MODIS-Terra
4/19/16,4/19/16,71.41768987,MODIS-Aqua
4/19/16,4/19/16,87.75228792,MODIS-Terra
4/20/16,4/20/16,53.40725299,MODIS-Terra
4/30/16,4/30/16,60.22314034,MODIS-Terra
4/30/16,4/30/16,36.11151469,MODIS-Aqua
5/1/16,5/1/16,62.69314276,MODIS-Aqua
5/1/16,5/1/16,83.73027329,MODIS-Terra
5/2/16,5/2/16,82.98830637,MODIS-Terra
5/2/16,5/2/16,45.39682509,MODIS-Aqua
5/7/16,5/7/16,28.03877004,MODIS-Terra
5/9/16,5/9/16,46.99203924,MODIS-Terra
5/9/16,5/9/16,32.85945078,MODIS-Aqua
5/10/16,5/10/16,69.3990448,MODIS-Aqua
5/11/16,5/11/16,90.75024581,MODIS-Aqua
5/11/16,5/11/16,54.54717526,MODIS-Terra
5/12/16,5/12/16,38.15893959,MODIS-Terra
5/17/16,5/17/16,44.18290633,MODIS-Terra
5/18/16,5/18/16,60.57474862,MODIS-Terra
5/28/16,5/28/16,45.20992123,MODIS-Aqua
5/28/16,5/28/16,61.4493757,MODIS-Terra
5/29/16,5/29/16,59.96341888,MODIS-Terra
5/30/16,5/30/16,41.04868407,MODIS-Aqua
5/30/16,5/30/16,32.42551509,MODIS-Terra
5/31/16,5/31/16,40.49844653,MODIS-Aqua
5/31/16,5/31/16,41.68086135,MODIS-Terra
6/3/16,6/3/16,71.6613822,MODIS-Aqua
6/3/16,6/3/16,70.46085128,MODIS-Terra
6/4/16,6/4/16,35.27780478,MODIS-Terra
6/5/16,6/5/16,59.25593302,MODIS-Terra
6/5/16,6/5/16,68.56068856,MODIS-Aqua
6/6/16,6/6/16,46.83167677,MODIS-Terra
6/6/16,6/6/16,37.03615858,MODIS-Aqua
6/7/16,6/7/16,30.55046268,MODIS-Terra
6/7/16,6/7/16,32.94807181,MODIS-Aqua
6/12/16,6/12/16,55.98974443,MODIS-Aqua
6/12/16,6/12/16,73.63917087,MODIS-Terra
6/20/16,6/20/16,101.1672994,MODIS-Aqua
6/20/16,6/20/16,74.73225285,MODIS-Terra
6/21/16,6/21/16,98.60320985,MODIS-Aqua
6/21/16,6/21/16,74.4881603,MODIS-Terra
6/22/16,6/22/16,34.85504008,MODIS-Terra
6/22/16,6/22/16,29.51961832,MODIS-Aqua
6/25/16,6/25/16,68.65226032,MODIS-Aqua
6/25/16,6/25/16,84.90151572,MODIS-Terra
6/26/16,6/26/16,26.04727231,MODIS-Aqua
6/26/16,6/26/16,70.77816701,MODIS-Terra
6/27/16,6/27/16,112.9293137,MODIS-Terra
6/27/16,6/27/16,69.31158312,MODIS-Aqua
6/28/16,6/28/16,78.29695366,MODIS-Aqua
6/28/16,6/28/16,75.56783762,MODIS-Terra
6/29/16,6/29/16,57.51348281,MODIS-Aqua
6/29/16,6/29/16,70.19276898,MODIS-Terra
6/30/16,6/30/16,84.42289467,MODIS-Terra
6/30/16,6/30/16,72.27801647,MODIS-Aqua
7/2/16,7/2/16,74.16902151,MODIS-Aqua
7/2/16,7/2/16,100.0659192,MODIS-Terra
7/3/16,7/3/16,66.27943387,MODIS-Aqua
7/3/16,7/3/16,35.44936806,MODIS-Terra
7/4/16,7/4/16,120.7508272,MODIS-Terra
7/4/16,7/4/16,60.61050324,MODIS-Aqua
7/5/16,7/5/16,84.55056044,MODIS-Terra
7/5/16,7/5/16,83.16661554,MODIS-Aqua
7/11/16,7/11/16,81.27319937,MODIS-Aqua
7/13/16,7/13/16,62.40866313,MODIS-Aqua
7/13/16,7/13/16,118.4909081,MODIS-Terra
7/14/16,7/14/16,69.8090878,MODIS-Aqua
7/14/16,7/14/16,71.22054971,MODIS-Terra
7/15/16,7/15/16,51.51501314,MODIS-Terra
7/15/16,7/15/16,79.61586012,MODIS-Aqua
7/16/16,7/16/16,79.36465946,MODIS-Terra
7/16/16,7/16/16,107.0162099,MODIS-Aqua
7/17/16,7/17/16,27.71849673,MODIS-Aqua
7/17/16,7/17/16,88.16725004,MODIS-Terra
7/20/16,7/20/16,61.38089819,MODIS-Aqua
7/20/16,7/20/16,102.7719208,MODIS-Terra
7/21/16,7/21/16,65.42317966,MODIS-Terra
7/21/16,7/21/16,61.95854443,MODIS-Aqua
7/22/16,7/22/16,72.23073302,MODIS-Aqua
7/23/16,7/23/16,55.95941156,MODIS-Terra
7/23/16,7/23/16,108.555503,MODIS-Aqua
7/24/16,7/24/16,37.88693695,MODIS-Terra
7/24/16,7/24/16,28.55385137,MODIS-Aqua
7/25/16,7/25/16,60.66996704,MODIS-Terra
7/25/16,7/25/16,60.13611358,MODIS-Aqua
7/26/16,7/26/16,34.0307262,MODIS-Terra
7/26/16,7/26/16,25.25680481,MODIS-Aqua
7/27/16,7/27/16,68.71468912,MODIS-Aqua
7/27/16,7/27/16,60.94733824,MODIS-Terra
7/28/16,7/28/16,80.79660138,MODIS-Terra
7/28/16,7/28/16,70.87524572,MODIS-Aqua
7/29/16,7/29/16,63.09487283,MODIS-Aqua
7/29/16,7/29/16,76.80447944,MODIS-Terra
7/30/16,7/30/16,45.67797618,MODIS-Aqua
7/30/16,7/30/16,69.7677125,MODIS-Terra
7/31/16,7/31/16,46.96566249,MODIS-Aqua
7/31/16,7/31/16,49.27686416,MODIS-Terra
8/1/16,8/1/16,96.91346544,MODIS-Aqua
8/1/16,8/1/16,73.75918614,MODIS-Terra
8/3/16,8/3/16,59.57714572,MODIS-Terra
8/3/16,8/3/16,54.45294871,MODIS-Aqua
8/4/16,8/4/16,61.42650112,MODIS-Aqua
8/4/16,8/4/16,67.51130229,MODIS-Terra
8/5/16,8/5/16,67.51130229,MODIS-Terra
8/5/16,8/5/16,63.36056679,MODIS-Aqua
8/6/16,8/6/16,38.36204261,MODIS-Aqua
8/6/16,8/6/16,53.90928447,MODIS-Terra
8/7/16,8/7/16,48.49932378,MODIS-Aqua
8/10/16,8/10/16,48.17686735,MODIS-Terra
8/10/16,8/10/16,58.81801833,MODIS-Aqua
8/11/16,8/11/16,44.61085796,MODIS-Terra
8/11/16,8/11/16,26.15116993,MODIS-Aqua
8/12/16,8/12/16,68.70958957,MODIS-Aqua
8/12/16,8/12/16,65.19996603,MODIS-Terra
8/13/16,8/13/16,30.31204785,MODIS-Terra
8/14/16,8/14/16,39.70512219,MODIS-Aqua
8/14/16,8/14/16,81.90774002,MODIS-Terra
8/15/16,8/15/16,79.98899893,MODIS-Aqua
8/15/16,8/15/16,61.44587971,MODIS-Terra
8/16/16,8/16/16,72.62923155,MODIS-Terra
8/16/16,8/16/16,76.47238172,MODIS-Aqua
8/17/16,8/17/16,67.70978278,MODIS-Terra
8/17/16,8/17/16,69.20345405,MODIS-Aqua
8/18/16,8/18/16,43.13788377,MODIS-Aqua
