date,chlorophyll_ugL,organization,location,latitude,longitude
2012-09-10,49.0,CEDEN,Upper Klamath Lake at Coon Point-KL0009,42.4356,-122.029
2012-09-10,11.0,CEDEN,Upper Klamath Lake at Agency North-KL0011,42.5604,-121.949
2012-09-10,67.75090448,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2012-09-10,11.52869102,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2012-09-10,53.0,CEDEN,Upper Klamath Lake at Wocus Bay-KL0004,42.3262,-121.921
2012-09-10,93.0,CEDEN,Upper Klamath Lake at North Buck Island-KL0003,42.3082,-121.857
2012-09-10,60.55055694,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2012-09-10,24.0,CEDEN,Upper Klamath Lake at Mid North-KL0008,42.4412,-122.0
2012-09-10,101.0,CEDEN,Agency Lake South-KL0010,42.5234,-121.985
2012-09-10,66.0,CEDEN,Upper Klamath Lake at Eagle Ridge-KL0006,42.4219,-121.944
2012-09-10,75.0,CEDEN,Upper Klamath Lake at Mid Lake-KL0005,42.3689,-121.85
2012-09-10,46.6044991,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2012-09-10,88.00924016,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2012-09-10,12.53608998,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2012-09-10,111.0,CEDEN,Upper Klamath Lake at Pelican Marina-KL0002,42.2416,-121.823
2012-09-10,95.62393961,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2012-09-10,10.0,CEDEN,Upper Klamath Lake at Shoalwater Bay-KL0007,42.4071,-121.964
2012-09-10,24.88666323,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2012-09-10,49.93238099,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2012-09-24,5.0,CEDEN,Upper Klamath Lake at North Buck Island-KL0003,42.3082,-121.857
2012-09-24,4.0,CEDEN,Agency Lake South-KL0010,42.5234,-121.985
2012-09-24,64.0,CEDEN,Upper Klamath Lake at Pelican Marina-KL0002,42.2416,-121.823
2012-09-24,82.0,CEDEN,Upper Klamath Lake at Mid North-KL0008,42.4412,-122.0
2012-09-24,2.801691514,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2012-09-24,5.15241255,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2012-09-24,23.0,CEDEN,Upper Klamath Lake at Shoalwater Bay-KL0007,42.4071,-121.964
2012-09-24,58.93481005,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2012-09-24,23.97290594,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2012-09-24,6.268876084,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2012-09-24,56.0,CEDEN,Upper Klamath Lake at Coon Point-KL0009,42.4356,-122.029
2012-09-24,4.0,CEDEN,Upper Klamath Lake at Mid Lake-KL0005,42.3689,-121.85
2012-09-24,32.92515495,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2012-09-24,73.27851936,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2012-09-24,52.40827513,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2012-09-24,39.0,CEDEN,Upper Klamath Lake at Eagle Ridge-KL0006,42.4219,-121.944
2012-09-24,38.13258406,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2012-09-24,33.0,CEDEN,Upper Klamath Lake at Wocus Bay-KL0004,42.3262,-121.921
2012-09-24,5.15241255,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2012-09-24,2.0,CEDEN,Upper Klamath Lake at Agency North-KL0011,42.5604,-121.949
2012-10-08,5.0,CEDEN,Upper Klamath Lake at Coon Point-KL0009,42.4356,-122.029
2012-10-08,2.801691514,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2012-10-08,16.46476029,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2012-10-08,79.52642388,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2012-10-08,15.0,CEDEN,Upper Klamath Lake at Mid Lake-KL0005,42.3689,-121.85
2012-10-08,90.0,CEDEN,Upper Klamath Lake at North Buck Island-KL0003,42.3082,-121.857
2012-10-08,6.0,CEDEN,Upper Klamath Lake at Mid North-KL0008,42.4412,-122.0
2012-10-08,15.0,CEDEN,Upper Klamath Lake at Link Bridge-KL0001,42.2386,-121.806
2012-10-08,16.46476029,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2012-10-08,11.52869102,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2012-10-08,7.358444888,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2012-10-08,23.05432522,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2012-10-08,4.001250366,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2012-10-08,5.15241255,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2012-10-08,2.0,CEDEN,Upper Klamath Lake at Agency North-KL0011,42.5604,-121.949
2012-10-08,22.0,CEDEN,Upper Klamath Lake at Pelican Marina-KL0002,42.2416,-121.823
2012-10-08,3.0,CEDEN,Upper Klamath Lake at Eagle Ridge-KL0006,42.4219,-121.944
2012-10-08,4.0,CEDEN,Upper Klamath Lake at Wocus Bay-KL0004,42.3262,-121.921
2012-10-08,6.268876084,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2012-10-08,4.001250366,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2012-10-22,8.426144882,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2012-10-22,20.26704714,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2012-10-22,5.0,CEDEN,Upper Klamath Lake at Wocus Bay-KL0004,42.3262,-121.921
2012-10-22,8.426144882,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2012-10-22,7.0,CEDEN,Upper Klamath Lake at Mid Lake-KL0005,42.3689,-121.85
2012-10-22,10.50900149,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2012-10-22,6.268876084,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2012-10-22,9.0,CEDEN,Upper Klamath Lake at North Buck Island-KL0003,42.3082,-121.857
2012-10-22,6.268876084,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2012-10-22,5.0,CEDEN,Upper Klamath Lake at Link Bridge-KL0001,42.2386,-121.806
2012-10-22,5.15241255,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2012-10-22,8.0,CEDEN,Upper Klamath Lake at Coon Point-KL0009,42.4356,-122.029
2012-10-22,9.0,CEDEN,Upper Klamath Lake at Eagle Ridge-KL0006,42.4219,-121.944
2012-10-22,10.50900149,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2012-10-22,6.268876084,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2012-10-22,6.268876084,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2012-10-22,5.0,CEDEN,Upper Klamath Lake at Agency North-KL0011,42.5604,-121.949
2012-10-22,4.0,CEDEN,Upper Klamath Lake at Shoalwater Bay-KL0007,42.4071,-121.964
2012-10-22,9.475473995,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2012-10-22,5.0,CEDEN,Upper Klamath Lake at Pelican Marina-KL0002,42.2416,-121.823
2012-10-22,7.0,CEDEN,Agency Lake South-KL0010,42.5234,-121.985
2012-11-08,58.0,CEDEN,Upper Klamath Lake at Link Bridge-KL0001,42.2386,-121.806
2012-11-08,54.04991744,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2012-11-20,77.0,CEDEN,Upper Klamath Lake at Link Bridge-KL0001,42.2386,-121.806
2012-11-20,69.33635752,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2012-12-18,8.426144882,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2012-12-18,7.0,CEDEN,Upper Klamath Lake at Link Bridge-KL0001,42.2386,-121.806
2013-01-02,7.894782955,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2013-01-02,7.0,CEDEN,Upper Klamath Lake at Link Bridge-KL0001,42.2386,-121.806
2013-01-14,7.519895111,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2013-01-14,6.0,CEDEN,Upper Klamath Lake at Link Bridge-KL0001,42.2386,-121.806
2013-01-29,9.0,CEDEN,Upper Klamath Lake at Link Bridge-KL0001,42.2386,-121.806
2013-01-29,10.066384,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2013-02-13,17.71259917,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2013-02-25,19.7975109,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2013-02-25,19.0,CEDEN,Upper Klamath Lake at Link Bridge-KL0001,42.2386,-121.806
2013-03-12,20.6415987,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2013-03-26,1.616802125,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2013-04-23,12.53608998,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2013-04-23,11.04086109,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2013-04-23,10.01474468,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2013-04-23,14.32228142,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2013-04-23,13.63151737,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2013-04-23,16.75384654,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2013-04-23,12.63620411,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2013-04-23,13.8293605,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2013-04-23,7.272138878,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2013-04-23,12.43586562,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2013-04-23,3.623590206,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2013-05-06,6.849332574,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2013-05-06,7.519895111,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2013-05-06,12.13451968,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2013-05-06,11.11218504,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2013-05-06,6.762164099,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2013-05-06,8.69008633,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2013-05-06,6.34595146,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2013-05-06,11.02047117,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2013-05-06,11.52869102,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2013-05-06,7.53064139,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2013-05-06,7.023214401,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2013-05-29,25.25086662,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2013-05-29,30.19056154,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2013-05-29,27.51127807,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2013-05-29,19.89153977,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2013-05-29,25.97712028,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2013-05-29,26.97118979,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2013-05-29,30.01299122,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2013-05-29,29.39034745,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2013-05-29,23.97290594,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2013-05-29,24.52172428,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2013-06-04,38.39028464,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2013-06-04,18.66425341,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2013-06-04,39.67525716,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2013-06-04,51.41989339,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2013-06-04,25.97712028,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2013-06-04,30.89941627,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2013-06-04,9.973406817,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2013-06-04,22.03802027,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2013-06-04,27.69098206,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2013-06-04,35.54201805,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2013-06-18,128.9664857,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2013-06-18,155.4964923,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2013-06-18,109.1271532,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2013-06-18,131.8685585,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2013-06-18,120.9384521,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2013-06-18,89.5392142,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2013-06-18,139.0858918,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2013-06-18,139.0858918,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2013-06-18,292.4651907,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2013-06-18,173.0678247,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2013-07-02,107.6386595,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2013-07-02,266.9916803,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2013-07-02,487.9839166,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2013-07-02,139.8047513,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2013-07-02,91.06559603,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2013-07-02,245.1735055,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2013-07-02,125.3261758,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2013-07-02,60.79240374,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2013-07-02,40.869411,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2013-07-16,149.1048003,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2013-07-16,200.688802,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2013-07-16,48.02271901,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2013-07-16,63.76449467,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2013-07-16,226.449752,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2013-07-16,230.4793935,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2013-07-16,28.22913645,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2013-07-16,59.98572893,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2013-07-16,191.7730299,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2013-07-16,155.4964923,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2013-07-29,191.0848641,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2013-07-29,119.4710306,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2013-07-29,103.9048867,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2013-07-29,97.89184617,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2013-07-29,128.9664857,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2013-07-29,104.6531001,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2013-07-29,239.1773563,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2013-07-29,91.82746394,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2013-07-29,126.0553904,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2013-08-12,39.24757882,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2013-08-12,61.67804735,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2013-08-12,47.85617202,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2013-08-12,25.15988398,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2013-08-12,124.5963764,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2013-08-12,18.56939389,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2013-08-12,51.50235786,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2013-08-12,7.53064139,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2013-08-12,107.6386595,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2013-08-12,51.99676414,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2013-08-27,4.845442873,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2013-08-27,5.703243595,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2013-08-27,8.330848366,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2013-08-27,4.650792632,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2013-08-27,20.26704714,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2013-08-27,14.91072507,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2013-08-27,27.96023757,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2013-08-27,8.426144882,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2013-08-27,56.66242569,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2013-08-27,8.521293194,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2013-09-09,15.98138469,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2013-09-09,7.326096558,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2013-09-09,23.69784896,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2013-09-09,11.23430841,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2013-09-09,9.402561181,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2013-09-09,24.70428656,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2013-09-09,13.33400735,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2013-09-09,9.110122534,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2013-09-09,5.411926203,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2013-09-09,9.214711263,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2013-09-23,9.402561181,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2013-09-23,39.93155929,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2013-09-23,11.83213943,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2013-09-23,10.80606093,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2013-09-23,4.524244776,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2013-09-23,9.890660128,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2013-09-23,10.12830308,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2013-09-23,39.93155929,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2013-09-23,5.321859131,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2013-09-23,15.98138469,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2013-10-07,20.54804919,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2013-10-07,10.0354048,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2013-10-07,7.92680073,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2013-10-07,18.28441286,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2013-10-07,7.433848397,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2013-10-07,12.43586562,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2013-10-07,8.277841024,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2013-10-07,25.52354459,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2013-10-07,12.23508163,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2013-10-07,14.22388658,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2013-10-07,7.92680073,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
